Sale_ID,Customer_ID,Vehicle_Model_sale,Year,Price,Sale_Date,Region,Sale_Year,Sale_Month,Service_ID,Vehicle_Model_service,Service_Type,Service_Cost,Service_Date,Service_Year,Service_Month,Customer_Lifetime_Value
8979.0,38,Toyota Corolla,2020.0,2884734.0,2024-01-20,Islamabad,2024.0,1.0,168.0,Honda Civic,Battery Replacement,45028.0,2024-12-13,2024.0,12.0,2929762.0
8979.0,38,Toyota Corolla,2020.0,2884734.0,2024-01-20,Islamabad,2024.0,1.0,3317.0,Kia Sportage,Oil Change,8380.0,2022-09-13,2022.0,9.0,2893114.0
8979.0,38,Toyota Corolla,2020.0,2884734.0,2024-01-20,Islamabad,2024.0,1.0,4247.0,Toyota Fortuner,Brake Service,18692.0,2022-08-23,2022.0,8.0,2903426.0
8979.0,38,Toyota Corolla,2020.0,2884734.0,2024-01-20,Islamabad,2024.0,1.0,5340.0,MG HS,Oil Change,10278.0,2024-11-05,2024.0,11.0,2895012.0
8979.0,38,Toyota Corolla,2020.0,2884734.0,2024-01-20,Islamabad,2024.0,1.0,7398.0,Suzuki Cultus,Battery Replacement,68447.0,2025-10-14,2025.0,10.0,2953181.0
1265.0,39,Suzuki Cultus,2016.0,7670088.0,2023-08-11,Multan,2023.0,8.0,,,,,,,,
1484.0,39,Honda City,2024.0,4459585.0,2022-08-18,Karachi,2022.0,8.0,,,,,,,,
2271.0,39,Suzuki Cultus,2016.0,4570883.0,2024-09-06,Multan,2024.0,9.0,,,,,,,,
,40,,,,,,,,6215.0,Changan Alsvin,Battery Replacement,26986.0,2023-02-06,2023.0,2.0,
1144.0,41,Hyundai Tucson,2020.0,8338245.0,2023-11-01,Peshawar,2023.0,11.0,4030.0,MG HS,Battery Replacement,6527.0,2025-08-03,2025.0,8.0,8344772.0
1144.0,41,Hyundai Tucson,2020.0,8338245.0,2023-11-01,Peshawar,2023.0,11.0,7036.0,Kia Sportage,Tire Rotation,5978.0,2023-07-06,2023.0,7.0,8344223.0
1144.0,41,Hyundai Tucson,2020.0,8338245.0,2023-11-01,Peshawar,2023.0,11.0,9045.0,Suzuki Alto,Battery Replacement,9938.0,2023-03-25,2023.0,3.0,8348183.0
1144.0,41,Hyundai Tucson,2020.0,8338245.0,2023-11-01,Peshawar,2023.0,11.0,9308.0,Suzuki Cultus,Engine Check,78955.0,2022-09-27,2022.0,9.0,8417200.0
2719.0,41,Changan Alsvin,2021.0,3692904.0,2022-05-28,Lahore,2022.0,5.0,4030.0,MG HS,Battery Replacement,6527.0,2025-08-03,2025.0,8.0,3699431.0
2719.0,41,Changan Alsvin,2021.0,3692904.0,2022-05-28,Lahore,2022.0,5.0,7036.0,Kia Sportage,Tire Rotation,5978.0,2023-07-06,2023.0,7.0,3698882.0
2719.0,41,Changan Alsvin,2021.0,3692904.0,2022-05-28,Lahore,2022.0,5.0,9045.0,Suzuki Alto,Battery Replacement,9938.0,2023-03-25,2023.0,3.0,3702842.0
2719.0,41,Changan Alsvin,2021.0,3692904.0,2022-05-28,Lahore,2022.0,5.0,9308.0,Suzuki Cultus,Engine Check,78955.0,2022-09-27,2022.0,9.0,3771859.0
9712.0,41,Changan Alsvin,2023.0,6976119.0,2025-03-16,Islamabad,2025.0,3.0,4030.0,MG HS,Battery Replacement,6527.0,2025-08-03,2025.0,8.0,6982646.0
9712.0,41,Changan Alsvin,2023.0,6976119.0,2025-03-16,Islamabad,2025.0,3.0,7036.0,Kia Sportage,Tire Rotation,5978.0,2023-07-06,2023.0,7.0,6982097.0
9712.0,41,Changan Alsvin,2023.0,6976119.0,2025-03-16,Islamabad,2025.0,3.0,9045.0,Suzuki Alto,Battery Replacement,9938.0,2023-03-25,2023.0,3.0,6986057.0
9712.0,41,Changan Alsvin,2023.0,6976119.0,2025-03-16,Islamabad,2025.0,3.0,9308.0,Suzuki Cultus,Engine Check,78955.0,2022-09-27,2022.0,9.0,7055074.0
,42,,,,,,,,6281.0,MG HS,Battery Replacement,61953.0,2025-05-08,2025.0,5.0,
1863.0,43,Changan Alsvin,2023.0,1511806.0,2024-10-11,Faisalabad,2024.0,10.0,4060.0,Hyundai Tucson,Oil Change,44085.0,2022-06-10,2022.0,6.0,1555891.0
3651.0,43,Honda City,2024.0,9176497.0,2025-09-09,Faisalabad,2025.0,9.0,4060.0,Hyundai Tucson,Oil Change,44085.0,2022-06-10,2022.0,6.0,9220582.0
8428.0,43,Honda City,2022.0,2518232.0,2023-12-31,Faisalabad,2023.0,12.0,4060.0,Hyundai Tucson,Oil Change,44085.0,2022-06-10,2022.0,6.0,2562317.0
8586.0,43,Honda City,2020.0,4900261.0,2023-10-15,Karachi,2023.0,10.0,4060.0,Hyundai Tucson,Oil Change,44085.0,2022-06-10,2022.0,6.0,4944346.0
4092.0,44,Hyundai Tucson,2020.0,5045047.0,2024-02-13,Multan,2024.0,2.0,2513.0,Toyota Corolla,Tire Rotation,58759.0,2024-02-07,2024.0,2.0,5103806.0
4092.0,44,Hyundai Tucson,2020.0,5045047.0,2024-02-13,Multan,2024.0,2.0,2820.0,Honda City,Tire Rotation,24065.0,2022-07-25,2022.0,7.0,5069112.0
9634.0,44,Honda Civic,2016.0,2223519.0,2020-12-02,Faisalabad,2020.0,12.0,2513.0,Toyota Corolla,Tire Rotation,58759.0,2024-02-07,2024.0,2.0,2282278.0
9634.0,44,Honda Civic,2016.0,2223519.0,2020-12-02,Faisalabad,2020.0,12.0,2820.0,Honda City,Tire Rotation,24065.0,2022-07-25,2022.0,7.0,2247584.0
4941.0,45,Suzuki Alto,2016.0,1698317.0,2022-12-02,Faisalabad,2022.0,12.0,3296.0,Kia Sportage,Brake Service,79764.0,2024-07-25,2024.0,7.0,1778081.0
4941.0,45,Suzuki Alto,2016.0,1698317.0,2022-12-02,Faisalabad,2022.0,12.0,6832.0,Suzuki Alto,Brake Service,78277.0,2023-03-02,2023.0,3.0,1776594.0
4941.0,45,Suzuki Alto,2016.0,1698317.0,2022-12-02,Faisalabad,2022.0,12.0,6860.0,MG HS,Tire Rotation,7933.0,2022-02-18,2022.0,2.0,1706250.0
5589.0,45,MG HS,2022.0,4114239.0,2023-01-20,Islamabad,2023.0,1.0,3296.0,Kia Sportage,Brake Service,79764.0,2024-07-25,2024.0,7.0,4194003.0
5589.0,45,MG HS,2022.0,4114239.0,2023-01-20,Islamabad,2023.0,1.0,6832.0,Suzuki Alto,Brake Service,78277.0,2023-03-02,2023.0,3.0,4192516.0
5589.0,45,MG HS,2022.0,4114239.0,2023-01-20,Islamabad,2023.0,1.0,6860.0,MG HS,Tire Rotation,7933.0,2022-02-18,2022.0,2.0,4122172.0
6477.0,45,Hyundai Tucson,2019.0,5918891.0,2023-07-14,Faisalabad,2023.0,7.0,3296.0,Kia Sportage,Brake Service,79764.0,2024-07-25,2024.0,7.0,5998655.0
6477.0,45,Hyundai Tucson,2019.0,5918891.0,2023-07-14,Faisalabad,2023.0,7.0,6832.0,Suzuki Alto,Brake Service,78277.0,2023-03-02,2023.0,3.0,5997168.0
6477.0,45,Hyundai Tucson,2019.0,5918891.0,2023-07-14,Faisalabad,2023.0,7.0,6860.0,MG HS,Tire Rotation,7933.0,2022-02-18,2022.0,2.0,5926824.0
9015.0,46,Changan Alsvin,2022.0,2212647.0,2022-08-07,Peshawar,2022.0,8.0,2448.0,Hyundai Tucson,Oil Change,60227.0,2024-11-03,2024.0,11.0,2272874.0
9015.0,46,Changan Alsvin,2022.0,2212647.0,2022-08-07,Peshawar,2022.0,8.0,2731.0,Honda Civic,Battery Replacement,29638.0,2023-04-21,2023.0,4.0,2242285.0
9015.0,46,Changan Alsvin,2022.0,2212647.0,2022-08-07,Peshawar,2022.0,8.0,7091.0,Toyota Fortuner,Engine Check,41893.0,2022-11-02,2022.0,11.0,2254540.0
1232.0,47,Honda Civic,2021.0,9567403.0,2024-02-06,Faisalabad,2024.0,2.0,670.0,Toyota Fortuner,Oil Change,12254.0,2023-05-03,2023.0,5.0,9579657.0
1232.0,47,Honda Civic,2021.0,9567403.0,2024-02-06,Faisalabad,2024.0,2.0,1508.0,Toyota Corolla,Tire Rotation,78261.0,2023-12-27,2023.0,12.0,9645664.0
1232.0,47,Honda Civic,2021.0,9567403.0,2024-02-06,Faisalabad,2024.0,2.0,5840.0,Changan Alsvin,Battery Replacement,67278.0,2022-03-10,2022.0,3.0,9634681.0
1232.0,47,Honda Civic,2021.0,9567403.0,2024-02-06,Faisalabad,2024.0,2.0,8033.0,Suzuki Alto,Brake Service,66922.0,2024-09-02,2024.0,9.0,9634325.0
,48,,,,,,,,347.0,Kia Sportage,Battery Replacement,6950.0,2022-07-25,2022.0,7.0,
,48,,,,,,,,1212.0,Suzuki Cultus,Tire Rotation,58634.0,2025-04-29,2025.0,4.0,
,48,,,,,,,,2606.0,Toyota Fortuner,Engine Check,79259.0,2025-01-22,2025.0,1.0,
,48,,,,,,,,3896.0,Hyundai Tucson,Battery Replacement,45037.0,2025-09-29,2025.0,9.0,
,48,,,,,,,,8985.0,MG HS,Engine Check,77637.0,2022-01-03,2022.0,1.0,
6778.0,49,Honda Civic,2018.0,2947262.0,2022-06-27,Peshawar,2022.0,6.0,,,,,,,,
6862.0,49,Honda Civic,2022.0,5722287.0,2024-01-31,Quetta,2024.0,1.0,,,,,,,,
3712.0,50,Toyota Corolla,2021.0,7301663.0,2022-06-04,Lahore,2022.0,6.0,1279.0,Suzuki Cultus,Oil Change,32268.0,2025-04-04,2025.0,4.0,7333931.0
3712.0,50,Toyota Corolla,2021.0,7301663.0,2022-06-04,Lahore,2022.0,6.0,9502.0,Toyota Corolla,Oil Change,37711.0,2025-05-23,2025.0,5.0,7339374.0
,51,,,,,,,,825.0,Honda City,Oil Change,13391.0,2023-09-27,2023.0,9.0,
,51,,,,,,,,1631.0,Suzuki Cultus,Oil Change,77530.0,2022-01-11,2022.0,1.0,
,51,,,,,,,,5662.0,Changan Alsvin,Tire Rotation,19308.0,2023-03-13,2023.0,3.0,
5859.0,52,Toyota Corolla,2022.0,6906451.0,2025-01-26,Islamabad,2025.0,1.0,2126.0,Changan Alsvin,Brake Service,45400.0,2025-03-22,2025.0,3.0,6951851.0
5859.0,52,Toyota Corolla,2022.0,6906451.0,2025-01-26,Islamabad,2025.0,1.0,5721.0,MG HS,Tire Rotation,23093.0,2021-10-23,2021.0,10.0,6929544.0
9150.0,52,Suzuki Alto,2022.0,3557727.0,2025-05-27,Quetta,2025.0,5.0,2126.0,Changan Alsvin,Brake Service,45400.0,2025-03-22,2025.0,3.0,3603127.0
9150.0,52,Suzuki Alto,2022.0,3557727.0,2025-05-27,Quetta,2025.0,5.0,5721.0,MG HS,Tire Rotation,23093.0,2021-10-23,2021.0,10.0,3580820.0
3168.0,53,Changan Alsvin,2019.0,5341547.0,2020-12-10,Faisalabad,2020.0,12.0,1916.0,Suzuki Cultus,Engine Check,23768.0,2023-10-08,2023.0,10.0,5365315.0
3168.0,53,Changan Alsvin,2019.0,5341547.0,2020-12-10,Faisalabad,2020.0,12.0,2015.0,Toyota Corolla,Oil Change,70239.0,2023-07-31,2023.0,7.0,5411786.0
3168.0,53,Changan Alsvin,2019.0,5341547.0,2020-12-10,Faisalabad,2020.0,12.0,3822.0,MG HS,Tire Rotation,59109.0,2025-04-06,2025.0,4.0,5400656.0
4422.0,53,Suzuki Alto,2017.0,4708281.0,2025-01-01,Islamabad,2025.0,1.0,1916.0,Suzuki Cultus,Engine Check,23768.0,2023-10-08,2023.0,10.0,4732049.0
4422.0,53,Suzuki Alto,2017.0,4708281.0,2025-01-01,Islamabad,2025.0,1.0,2015.0,Toyota Corolla,Oil Change,70239.0,2023-07-31,2023.0,7.0,4778520.0
4422.0,53,Suzuki Alto,2017.0,4708281.0,2025-01-01,Islamabad,2025.0,1.0,3822.0,MG HS,Tire Rotation,59109.0,2025-04-06,2025.0,4.0,4767390.0
1341.0,54,Honda Civic,2017.0,4313336.0,2022-12-22,Karachi,2022.0,12.0,9231.0,Honda City,Brake Service,38386.0,2023-05-11,2023.0,5.0,4351722.0
1341.0,54,Honda Civic,2017.0,4313336.0,2022-12-22,Karachi,2022.0,12.0,9871.0,MG HS,Brake Service,44645.0,2024-03-30,2024.0,3.0,4357981.0
4119.0,54,Toyota Fortuner,2015.0,5673757.0,2025-01-31,Karachi,2025.0,1.0,9231.0,Honda City,Brake Service,38386.0,2023-05-11,2023.0,5.0,5712143.0
4119.0,54,Toyota Fortuner,2015.0,5673757.0,2025-01-31,Karachi,2025.0,1.0,9871.0,MG HS,Brake Service,44645.0,2024-03-30,2024.0,3.0,5718402.0
1066.0,55,Toyota Corolla,2022.0,4741197.0,2025-05-08,Quetta,2025.0,5.0,5135.0,Suzuki Alto,Tire Rotation,63738.0,2022-03-14,2022.0,3.0,4804935.0
1066.0,55,Toyota Corolla,2022.0,4741197.0,2025-05-08,Quetta,2025.0,5.0,8380.0,Changan Alsvin,Engine Check,67693.0,2023-10-01,2023.0,10.0,4808890.0
1066.0,55,Toyota Corolla,2022.0,4741197.0,2025-05-08,Quetta,2025.0,5.0,9882.0,MG HS,Tire Rotation,46306.0,2024-08-26,2024.0,8.0,4787503.0
750.0,56,MG HS,2016.0,2740845.0,2022-01-11,Islamabad,2022.0,1.0,1987.0,Suzuki Alto,Tire Rotation,70585.0,2024-05-09,2024.0,5.0,2811430.0
750.0,56,MG HS,2016.0,2740845.0,2022-01-11,Islamabad,2022.0,1.0,5502.0,Hyundai Tucson,Battery Replacement,22622.0,2025-06-02,2025.0,6.0,2763467.0
8271.0,56,MG HS,2019.0,8252232.0,2021-06-02,Islamabad,2021.0,6.0,1987.0,Suzuki Alto,Tire Rotation,70585.0,2024-05-09,2024.0,5.0,8322817.0
8271.0,56,MG HS,2019.0,8252232.0,2021-06-02,Islamabad,2021.0,6.0,5502.0,Hyundai Tucson,Battery Replacement,22622.0,2025-06-02,2025.0,6.0,8274854.0
8150.0,57,Hyundai Tucson,2024.0,4052639.0,2024-04-20,Multan,2024.0,4.0,1599.0,Suzuki Cultus,Battery Replacement,14722.0,2023-06-04,2023.0,6.0,4067361.0
8150.0,57,Hyundai Tucson,2024.0,4052639.0,2024-04-20,Multan,2024.0,4.0,1741.0,Honda Civic,Tire Rotation,46768.0,2023-03-05,2023.0,3.0,4099407.0
7145.0,58,Honda Civic,2017.0,1805027.0,2021-02-06,Faisalabad,2021.0,2.0,4395.0,Suzuki Cultus,Engine Check,60286.0,2023-02-20,2023.0,2.0,1865313.0
7145.0,58,Honda Civic,2017.0,1805027.0,2021-02-06,Faisalabad,2021.0,2.0,7043.0,Honda City,Engine Check,30378.0,2025-06-20,2025.0,6.0,1835405.0
7547.0,59,Honda Civic,2024.0,4512458.0,2023-11-04,Islamabad,2023.0,11.0,2992.0,Suzuki Alto,Tire Rotation,9290.0,2023-07-07,2023.0,7.0,4521748.0
,60,,,,,,,,3304.0,Suzuki Alto,Engine Check,50845.0,2022-06-14,2022.0,6.0,
,60,,,,,,,,8025.0,Toyota Fortuner,Oil Change,55287.0,2022-10-16,2022.0,10.0,
1197.0,61,Toyota Fortuner,2024.0,6949609.0,2022-07-15,Islamabad,2022.0,7.0,7553.0,Toyota Corolla,Oil Change,52549.0,2024-12-17,2024.0,12.0,7002158.0
1197.0,61,Toyota Fortuner,2024.0,6949609.0,2022-07-15,Islamabad,2022.0,7.0,8339.0,Suzuki Cultus,Battery Replacement,32478.0,2022-08-17,2022.0,8.0,6982087.0
3832.0,61,Kia Sportage,2022.0,4699053.0,2022-04-19,Peshawar,2022.0,4.0,7553.0,Toyota Corolla,Oil Change,52549.0,2024-12-17,2024.0,12.0,4751602.0
3832.0,61,Kia Sportage,2022.0,4699053.0,2022-04-19,Peshawar,2022.0,4.0,8339.0,Suzuki Cultus,Battery Replacement,32478.0,2022-08-17,2022.0,8.0,4731531.0
3914.0,61,Toyota Corolla,2021.0,9876708.0,2023-08-30,Lahore,2023.0,8.0,7553.0,Toyota Corolla,Oil Change,52549.0,2024-12-17,2024.0,12.0,9929257.0
3914.0,61,Toyota Corolla,2021.0,9876708.0,2023-08-30,Lahore,2023.0,8.0,8339.0,Suzuki Cultus,Battery Replacement,32478.0,2022-08-17,2022.0,8.0,9909186.0
5916.0,61,Kia Sportage,2023.0,1531402.0,2024-05-14,Quetta,2024.0,5.0,7553.0,Toyota Corolla,Oil Change,52549.0,2024-12-17,2024.0,12.0,1583951.0
5916.0,61,Kia Sportage,2023.0,1531402.0,2024-05-14,Quetta,2024.0,5.0,8339.0,Suzuki Cultus,Battery Replacement,32478.0,2022-08-17,2022.0,8.0,1563880.0
8627.0,61,Honda City,2015.0,3980707.0,2020-12-18,Lahore,2020.0,12.0,7553.0,Toyota Corolla,Oil Change,52549.0,2024-12-17,2024.0,12.0,4033256.0
8627.0,61,Honda City,2015.0,3980707.0,2020-12-18,Lahore,2020.0,12.0,8339.0,Suzuki Cultus,Battery Replacement,32478.0,2022-08-17,2022.0,8.0,4013185.0
9902.0,61,Suzuki Alto,2020.0,7989229.0,2021-12-11,Quetta,2021.0,12.0,7553.0,Toyota Corolla,Oil Change,52549.0,2024-12-17,2024.0,12.0,8041778.0
9902.0,61,Suzuki Alto,2020.0,7989229.0,2021-12-11,Quetta,2021.0,12.0,8339.0,Suzuki Cultus,Battery Replacement,32478.0,2022-08-17,2022.0,8.0,8021707.0
,62,,,,,,,,944.0,Kia Sportage,Brake Service,34842.0,2022-05-20,2022.0,5.0,
,62,,,,,,,,3104.0,Toyota Fortuner,Oil Change,57038.0,2022-06-17,2022.0,6.0,
3882.0,63,Honda City,2021.0,4642526.0,2024-05-26,Lahore,2024.0,5.0,3166.0,Suzuki Alto,Brake Service,58154.0,2025-02-20,2025.0,2.0,4700680.0
3882.0,63,Honda City,2021.0,4642526.0,2024-05-26,Lahore,2024.0,5.0,8214.0,Toyota Corolla,Tire Rotation,32499.0,2024-01-01,2024.0,1.0,4675025.0
3882.0,63,Honda City,2021.0,4642526.0,2024-05-26,Lahore,2024.0,5.0,9530.0,Honda Civic,Oil Change,18958.0,2025-06-13,2025.0,6.0,4661484.0
,64,,,,,,,,8907.0,MG HS,Battery Replacement,11499.0,2022-11-16,2022.0,11.0,
,64,,,,,,,,9500.0,Honda Civic,Battery Replacement,65857.0,2024-05-13,2024.0,5.0,
84.0,65,Honda City,2017.0,8691150.0,2025-04-29,Karachi,2025.0,4.0,1882.0,Suzuki Alto,Oil Change,66026.0,2021-10-17,2021.0,10.0,8757176.0
7781.0,65,Kia Sportage,2016.0,8016328.0,2021-05-05,Lahore,2021.0,5.0,1882.0,Suzuki Alto,Oil Change,66026.0,2021-10-17,2021.0,10.0,8082354.0
6716.0,66,Toyota Corolla,2020.0,7003791.0,2021-02-26,Lahore,2021.0,2.0,487.0,Suzuki Cultus,Engine Check,39577.0,2022-09-07,2022.0,9.0,7043368.0
6716.0,66,Toyota Corolla,2020.0,7003791.0,2021-02-26,Lahore,2021.0,2.0,1284.0,Honda City,Engine Check,6357.0,2023-04-10,2023.0,4.0,7010148.0
6716.0,66,Toyota Corolla,2020.0,7003791.0,2021-02-26,Lahore,2021.0,2.0,2367.0,Toyota Corolla,Oil Change,33603.0,2025-09-12,2025.0,9.0,7037394.0
6716.0,66,Toyota Corolla,2020.0,7003791.0,2021-02-26,Lahore,2021.0,2.0,3187.0,Honda City,Tire Rotation,8342.0,2023-06-23,2023.0,6.0,7012133.0
778.0,67,Suzuki Alto,2017.0,6310743.0,2022-11-13,Peshawar,2022.0,11.0,1472.0,Suzuki Cultus,Oil Change,30034.0,2024-04-15,2024.0,4.0,6340777.0
778.0,67,Suzuki Alto,2017.0,6310743.0,2022-11-13,Peshawar,2022.0,11.0,3384.0,Kia Sportage,Battery Replacement,32100.0,2025-04-04,2025.0,4.0,6342843.0
1982.0,67,Changan Alsvin,2017.0,4393340.0,2022-06-06,Faisalabad,2022.0,6.0,1472.0,Suzuki Cultus,Oil Change,30034.0,2024-04-15,2024.0,4.0,4423374.0
1982.0,67,Changan Alsvin,2017.0,4393340.0,2022-06-06,Faisalabad,2022.0,6.0,3384.0,Kia Sportage,Battery Replacement,32100.0,2025-04-04,2025.0,4.0,4425440.0
5618.0,67,Kia Sportage,2024.0,8987711.0,2022-03-25,Karachi,2022.0,3.0,1472.0,Suzuki Cultus,Oil Change,30034.0,2024-04-15,2024.0,4.0,9017745.0
5618.0,67,Kia Sportage,2024.0,8987711.0,2022-03-25,Karachi,2022.0,3.0,3384.0,Kia Sportage,Battery Replacement,32100.0,2025-04-04,2025.0,4.0,9019811.0
6955.0,67,Toyota Fortuner,2018.0,1201803.0,2025-06-21,Karachi,2025.0,6.0,1472.0,Suzuki Cultus,Oil Change,30034.0,2024-04-15,2024.0,4.0,1231837.0
6955.0,67,Toyota Fortuner,2018.0,1201803.0,2025-06-21,Karachi,2025.0,6.0,3384.0,Kia Sportage,Battery Replacement,32100.0,2025-04-04,2025.0,4.0,1233903.0
9240.0,67,Suzuki Alto,2024.0,1490508.0,2025-05-30,Karachi,2025.0,5.0,1472.0,Suzuki Cultus,Oil Change,30034.0,2024-04-15,2024.0,4.0,1520542.0
9240.0,67,Suzuki Alto,2024.0,1490508.0,2025-05-30,Karachi,2025.0,5.0,3384.0,Kia Sportage,Battery Replacement,32100.0,2025-04-04,2025.0,4.0,1522608.0
2720.0,68,Honda Civic,2016.0,1988957.0,2020-12-28,Lahore,2020.0,12.0,735.0,Suzuki Cultus,Engine Check,42420.0,2024-09-06,2024.0,9.0,2031377.0
2720.0,68,Honda Civic,2016.0,1988957.0,2020-12-28,Lahore,2020.0,12.0,5727.0,Hyundai Tucson,Brake Service,71844.0,2022-03-16,2022.0,3.0,2060801.0
4224.0,68,Honda Civic,2018.0,1973699.0,2023-07-30,Quetta,2023.0,7.0,735.0,Suzuki Cultus,Engine Check,42420.0,2024-09-06,2024.0,9.0,2016119.0
4224.0,68,Honda Civic,2018.0,1973699.0,2023-07-30,Quetta,2023.0,7.0,5727.0,Hyundai Tucson,Brake Service,71844.0,2022-03-16,2022.0,3.0,2045543.0
6105.0,68,Honda Civic,2022.0,3233324.0,2025-01-30,Faisalabad,2025.0,1.0,735.0,Suzuki Cultus,Engine Check,42420.0,2024-09-06,2024.0,9.0,3275744.0
6105.0,68,Honda Civic,2022.0,3233324.0,2025-01-30,Faisalabad,2025.0,1.0,5727.0,Hyundai Tucson,Brake Service,71844.0,2022-03-16,2022.0,3.0,3305168.0
,69,,,,,,,,2298.0,MG HS,Tire Rotation,57445.0,2024-01-07,2024.0,1.0,
,69,,,,,,,,8768.0,MG HS,Tire Rotation,39985.0,2025-03-28,2025.0,3.0,
6239.0,70,MG HS,2018.0,7180257.0,2024-07-26,Lahore,2024.0,7.0,6446.0,Toyota Fortuner,Battery Replacement,17446.0,2023-07-30,2023.0,7.0,7197703.0
6239.0,70,MG HS,2018.0,7180257.0,2024-07-26,Lahore,2024.0,7.0,7975.0,MG HS,Battery Replacement,15115.0,2024-09-28,2024.0,9.0,7195372.0
9621.0,70,Suzuki Cultus,2017.0,9493886.0,2022-07-30,Karachi,2022.0,7.0,6446.0,Toyota Fortuner,Battery Replacement,17446.0,2023-07-30,2023.0,7.0,9511332.0
9621.0,70,Suzuki Cultus,2017.0,9493886.0,2022-07-30,Karachi,2022.0,7.0,7975.0,MG HS,Battery Replacement,15115.0,2024-09-28,2024.0,9.0,9509001.0
,71,,,,,,,,692.0,Suzuki Alto,Oil Change,14519.0,2024-02-25,2024.0,2.0,
,71,,,,,,,,8413.0,MG HS,Brake Service,26845.0,2023-02-05,2023.0,2.0,
4429.0,72,Honda Civic,2017.0,6258525.0,2022-03-29,Multan,2022.0,3.0,5274.0,Honda City,Engine Check,24206.0,2023-12-31,2023.0,12.0,6282731.0
4510.0,72,Honda Civic,2020.0,7244695.0,2022-01-18,Faisalabad,2022.0,1.0,5274.0,Honda City,Engine Check,24206.0,2023-12-31,2023.0,12.0,7268901.0
4713.0,72,Honda City,2016.0,9713908.0,2024-05-16,Faisalabad,2024.0,5.0,5274.0,Honda City,Engine Check,24206.0,2023-12-31,2023.0,12.0,9738114.0
9094.0,72,Honda Civic,2022.0,4239485.0,2022-10-31,Karachi,2022.0,10.0,5274.0,Honda City,Engine Check,24206.0,2023-12-31,2023.0,12.0,4263691.0
1968.0,73,MG HS,2019.0,4807181.0,2022-11-10,Multan,2022.0,11.0,674.0,Toyota Corolla,Tire Rotation,56428.0,2025-05-23,2025.0,5.0,4863609.0
1968.0,73,MG HS,2019.0,4807181.0,2022-11-10,Multan,2022.0,11.0,5152.0,Kia Sportage,Tire Rotation,62014.0,2024-12-17,2024.0,12.0,4869195.0
2065.0,73,Hyundai Tucson,2019.0,2721610.0,2021-05-01,Peshawar,2021.0,5.0,674.0,Toyota Corolla,Tire Rotation,56428.0,2025-05-23,2025.0,5.0,2778038.0
2065.0,73,Hyundai Tucson,2019.0,2721610.0,2021-05-01,Peshawar,2021.0,5.0,5152.0,Kia Sportage,Tire Rotation,62014.0,2024-12-17,2024.0,12.0,2783624.0
3811.0,73,Changan Alsvin,2018.0,3393383.0,2025-07-12,Karachi,2025.0,7.0,674.0,Toyota Corolla,Tire Rotation,56428.0,2025-05-23,2025.0,5.0,3449811.0
3811.0,73,Changan Alsvin,2018.0,3393383.0,2025-07-12,Karachi,2025.0,7.0,5152.0,Kia Sportage,Tire Rotation,62014.0,2024-12-17,2024.0,12.0,3455397.0
5631.0,73,Suzuki Cultus,2017.0,9096703.0,2025-04-27,Islamabad,2025.0,4.0,674.0,Toyota Corolla,Tire Rotation,56428.0,2025-05-23,2025.0,5.0,9153131.0
5631.0,73,Suzuki Cultus,2017.0,9096703.0,2025-04-27,Islamabad,2025.0,4.0,5152.0,Kia Sportage,Tire Rotation,62014.0,2024-12-17,2024.0,12.0,9158717.0
9975.0,74,MG HS,2016.0,7952994.0,2025-03-01,Islamabad,2025.0,3.0,2252.0,Changan Alsvin,Tire Rotation,26881.0,2025-09-11,2025.0,9.0,7979875.0
9975.0,74,MG HS,2016.0,7952994.0,2025-03-01,Islamabad,2025.0,3.0,5697.0,Hyundai Tucson,Battery Replacement,31872.0,2023-03-02,2023.0,3.0,7984866.0
9988.0,74,Toyota Fortuner,2016.0,2289001.0,2025-02-02,Quetta,2025.0,2.0,2252.0,Changan Alsvin,Tire Rotation,26881.0,2025-09-11,2025.0,9.0,2315882.0
9988.0,74,Toyota Fortuner,2016.0,2289001.0,2025-02-02,Quetta,2025.0,2.0,5697.0,Hyundai Tucson,Battery Replacement,31872.0,2023-03-02,2023.0,3.0,2320873.0
1140.0,75,MG HS,2018.0,2349463.0,2025-06-11,Peshawar,2025.0,6.0,5607.0,Suzuki Cultus,Engine Check,18947.0,2024-03-02,2024.0,3.0,2368410.0
1140.0,75,MG HS,2018.0,2349463.0,2025-06-11,Peshawar,2025.0,6.0,7973.0,MG HS,Tire Rotation,9625.0,2022-03-08,2022.0,3.0,2359088.0
2410.0,75,Kia Sportage,2021.0,2483173.0,2021-11-25,Islamabad,2021.0,11.0,5607.0,Suzuki Cultus,Engine Check,18947.0,2024-03-02,2024.0,3.0,2502120.0
2410.0,75,Kia Sportage,2021.0,2483173.0,2021-11-25,Islamabad,2021.0,11.0,7973.0,MG HS,Tire Rotation,9625.0,2022-03-08,2022.0,3.0,2492798.0
7091.0,75,Suzuki Alto,2018.0,5644063.0,2020-12-17,Lahore,2020.0,12.0,5607.0,Suzuki Cultus,Engine Check,18947.0,2024-03-02,2024.0,3.0,5663010.0
7091.0,75,Suzuki Alto,2018.0,5644063.0,2020-12-17,Lahore,2020.0,12.0,7973.0,MG HS,Tire Rotation,9625.0,2022-03-08,2022.0,3.0,5653688.0
